Edad simple;Provincias;Sexo;Periodo;Total
9 años;34 Palencia;Total;1 de julio de 2025;1.265
9 años;34 Palencia;Total;1 de abril de 2025;1.291
9 años;34 Palencia;Hombres;1 de octubre de 2025;630
9 años;34 Palencia;Hombres;1 de julio de 2025;654
9 años;34 Palencia;Hombres;1 de abril de 2025;680
9 años;34 Palencia;Mujeres;1 de octubre de 2025;613
9 años;34 Palencia;Mujeres;1 de julio de 2025;611
9 años;34 Palencia;Mujeres;1 de abril de 2025;611
9 años;35 Palmas, Las;Total;1 de octubre de 2025;9.623
9 años;35 Palmas, Las;Total;1 de julio de 2025;9.627
9 años;35 Palmas, Las;Total;1 de abril de 2025;9.648
9 años;35 Palmas, Las;Hombres;1 de octubre de 2025;4.930
9 años;35 Palmas, Las;Hombres;1 de julio de 2025;4.923
9 años;35 Palmas, Las;Hombres;1 de abril de 2025;4.936
9 años;35 Palmas, Las;Mujeres;1 de octubre de 2025;4.693
9 años;35 Palmas, Las;Mujeres;1 de julio de 2025;4.704
9 años;35 Palmas, Las;Mujeres;1 de abril de 2025;4.712
9 años;36 Pontevedra;Total;1 de octubre de 2025;7.656
9 años;36 Pontevedra;Total;1 de julio de 2025;7.686
9 años;36 Pontevedra;Total;1 de abril de 2025;7.715
9 años;36 Pontevedra;Hombres;1 de octubre de 2025;3.943
9 años;36 Pontevedra;Hombres;1 de julio de 2025;3.981
9 años;36 Pontevedra;Hombres;1 de abril de 2025;4.015
9 años;36 Pontevedra;Mujeres;1 de octubre de 2025;3.713
9 años;36 Pontevedra;Mujeres;1 de julio de 2025;3.705
9 años;36 Pontevedra;Mujeres;1 de abril de 2025;3.700
9 años;26 Rioja, La;Total;1 de octubre de 2025;3.083
9 años;26 Rioja, La;Total;1 de julio de 2025;3.101
9 años;26 Rioja, La;Total;1 de abril de 2025;3.117
9 años;26 Rioja, La;Hombres;1 de octubre de 2025;1.613
9 años;26 Rioja, La;Hombres;1 de julio de 2025;1.634
9 años;26 Rioja, La;Hombres;1 de abril de 2025;1.653
9 años;26 Rioja, La;Mujeres;1 de octubre de 2025;1.470
9 años;26 Rioja, La;Mujeres;1 de julio de 2025;1.467
9 años;26 Rioja, La;Mujeres;1 de abril de 2025;1.464
9 años;37 Salamanca;Total;1 de octubre de 2025;2.502
9 años;37 Salamanca;Total;1 de julio de 2025;2.521
9 años;37 Salamanca;Total;1 de abril de 2025;2.542
9 años;37 Salamanca;Hombres;1 de octubre de 2025;1.267
9 años;37 Salamanca;Hombres;1 de julio de 2025;1.270
9 años;37 Salamanca;Hombres;1 de abril de 2025;1.272
9 años;37 Salamanca;Mujeres;1 de octubre de 2025;1.235
9 años;37 Salamanca;Mujeres;1 de julio de 2025;1.251
9 años;37 Salamanca;Mujeres;1 de abril de 2025;1.270
9 años;38 Santa Cruz de Tenerife;Total;1 de octubre de 2025;9.066
9 años;38 Santa Cruz de Tenerife;Total;1 de julio de 2025;9.089
9 años;38 Santa Cruz de Tenerife;Total;1 de abril de 2025;9.108
9 años;38 Santa Cruz de Tenerife;Hombres;1 de octubre de 2025;4.594
9 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2025;4.613
9 años;38 Santa Cruz de Tenerife;Hombres;1 de abril de 2025;4.616
9 años;38 Santa Cruz de Tenerife;Mujeres;1 de octubre de 2025;4.472
9 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2025;4.476
9 años;38 Santa Cruz de Tenerife;Mujeres;1 de abril de 2025;4.492
9 años;40 Segovia;Total;1 de octubre de 2025;1.383
9 años;40 Segovia;Total;1 de julio de 2025;1.381
9 años;40 Segovia;Total;1 de abril de 2025;1.385
9 años;40 Segovia;Hombres;1 de octubre de 2025;708
9 años;40 Segovia;Hombres;1 de julio de 2025;700
9 años;40 Segovia;Hombres;1 de abril de 2025;689
9 años;40 Segovia;Mujeres;1 de octubre de 2025;675
9 años;40 Segovia;Mujeres;1 de julio de 2025;681
9 años;40 Segovia;Mujeres;1 de abril de 2025;696
9 años;41 Sevilla;Total;1 de octubre de 2025;20.020
9 años;41 Sevilla;Total;1 de julio de 2025;20.083
9 años;41 Sevilla;Total;1 de abril de 2025;20.169
9 años;41 Sevilla;Hombres;1 de octubre de 2025;10.308
9 años;41 Sevilla;Hombres;1 de julio de 2025;10.349
9 años;41 Sevilla;Hombres;1 de abril de 2025;10.393
9 años;41 Sevilla;Mujeres;1 de octubre de 2025;9.712
9 años;41 Sevilla;Mujeres;1 de julio de 2025;9.734
9 años;41 Sevilla;Mujeres;1 de abril de 2025;9.776
9 años;42 Soria;Total;1 de octubre de 2025;759
9 años;42 Soria;Total;1 de julio de 2025;766
9 años;42 Soria;Total;1 de abril de 2025;769
9 años;42 Soria;Hombres;1 de octubre de 2025;388
9 años;42 Soria;Hombres;1 de julio de 2025;396
9 años;42 Soria;Hombres;1 de abril de 2025;401
9 años;42 Soria;Mujeres;1 de octubre de 2025;371
9 años;42 Soria;Mujeres;1 de julio de 2025;370
9 años;42 Soria;Mujeres;1 de abril de 2025;368
9 años;43 Tarragona;Total;1 de octubre de 2025;8.869
9 años;43 Tarragona;Total;1 de julio de 2025;8.915
9 años;43 Tarragona;Total;1 de abril de 2025;8.968
9 años;43 Tarragona;Hombres;1 de octubre de 2025;4.562
9 años;43 Tarragona;Hombres;1 de julio de 2025;4.583
9 años;43 Tarragona;Hombres;1 de abril de 2025;4.600
9 años;43 Tarragona;Mujeres;1 de octubre de 2025;4.307
9 años;43 Tarragona;Mujeres;1 de julio de 2025;4.332
9 años;43 Tarragona;Mujeres;1 de abril de 2025;4.368
9 años;44 Teruel;Total;1 de octubre de 2025;1.186
9 años;44 Teruel;Total;1 de julio de 2025;1.187
9 años;44 Teruel;Total;1 de abril de 2025;1.181
9 años;44 Teruel;Hombres;1 de octubre de 2025;613
9 años;44 Teruel;Hombres;1 de julio de 2025;600
9 años;44 Teruel;Hombres;1 de abril de 2025;589
9 años;44 Teruel;Mujeres;1 de octubre de 2025;573
9 años;44 Teruel;Mujeres;1 de julio de 2025;587
9 años;44 Teruel;Mujeres;1 de abril de 2025;592
9 años;45 Toledo;Total;1 de octubre de 2025;8.339
9 años;45 Toledo;Total;1 de julio de 2025;8.299
9 años;45 Toledo;Total;1 de abril de 2025;8.259
9 años;45 Toledo;Hombres;1 de octubre de 2025;4.308
9 años;45 Toledo;Hombres;1 de julio de 2025;4.307
9 años;45 Toledo;Hombres;1 de abril de 2025;4.297
9 años;45 Toledo;Mujeres;1 de octubre de 2025;4.031
9 años;45 Toledo;Mujeres;1 de julio de 2025;3.992
9 años;45 Toledo;Mujeres;1 de abril de 2025;3.962
9 años;46 Valencia/València;Total;1 de octubre de 2025;26.328
9 años;46 Valencia/València;Total;1 de julio de 2025;26.397
9 años;46 Valencia/València;Total;1 de abril de 2025;26.483
9 años;46 Valencia/València;Hombres;1 de octubre de 2025;13.456
9 años;46 Valencia/València;Hombres;1 de julio de 2025;13.495
9 años;46 Valencia/València;Hombres;1 de abril de 2025;13.542
9 años;46 Valencia/València;Mujeres;1 de octubre de 2025;12.872
9 años;46 Valencia/València;Mujeres;1 de julio de 2025;12.902
9 años;46 Valencia/València;Mujeres;1 de abril de 2025;12.941
9 años;47 Valladolid;Total;1 de octubre de 2025;4.632
9 años;47 Valladolid;Total;1 de julio de 2025;4.643
9 años;47 Valladolid;Total;1 de abril de 2025;4.669
9 años;47 Valladolid;Hombres;1 de octubre de 2025;2.380
9 años;47 Valladolid;Hombres;1 de julio de 2025;2.370
9 años;47 Valladolid;Hombres;1 de abril de 2025;2.360
9 años;47 Valladolid;Mujeres;1 de octubre de 2025;2.252
9 años;47 Valladolid;Mujeres;1 de julio de 2025;2.273
9 años;47 Valladolid;Mujeres;1 de abril de 2025;2.309
9 años;49 Zamora;Total;1 de octubre de 2025;1.049
9 años;49 Zamora;Total;1 de julio de 2025;1.045
9 años;49 Zamora;Total;1 de abril de 2025;1.046
9 años;49 Zamora;Hombres;1 de octubre de 2025;542
9 años;49 Zamora;Hombres;1 de julio de 2025;540
9 años;49 Zamora;Hombres;1 de abril de 2025;537
9 años;49 Zamora;Mujeres;1 de octubre de 2025;507
9 años;49 Zamora;Mujeres;1 de julio de 2025;505
9 años;49 Zamora;Mujeres;1 de abril de 2025;509
9 años;50 Zaragoza;Total;1 de octubre de 2025;9.377
9 años;50 Zaragoza;Total;1 de julio de 2025;9.426
9 años;50 Zaragoza;Total;1 de abril de 2025;9.344
9 años;50 Zaragoza;Hombres;1 de octubre de 2025;4.769
9 años;50 Zaragoza;Hombres;1 de julio de 2025;4.812
9 años;50 Zaragoza;Hombres;1 de abril de 2025;4.777
9 años;50 Zaragoza;Mujeres;1 de octubre de 2025;4.608
9 años;50 Zaragoza;Mujeres;1 de julio de 2025;4.614
9 años;50 Zaragoza;Mujeres;1 de abril de 2025;4.567
9 años;51 Ceuta;Total;1 de octubre de 2025;995
9 años;51 Ceuta;Total;1 de julio de 2025;1.016
9 años;51 Ceuta;Total;1 de abril de 2025;1.025
9 años;51 Ceuta;Hombres;1 de octubre de 2025;525
9 años;51 Ceuta;Hombres;1 de julio de 2025;544
9 años;51 Ceuta;Hombres;1 de abril de 2025;554
9 años;51 Ceuta;Mujeres;1 de octubre de 2025;470
9 años;51 Ceuta;Mujeres;1 de julio de 2025;472
9 años;51 Ceuta;Mujeres;1 de abril de 2025;471
9 años;52 Melilla;Total;1 de octubre de 2025;1.247
9 años;52 Melilla;Total;1 de julio de 2025;1.244
9 años;52 Melilla;Total;1 de abril de 2025;1.236
9 años;52 Melilla;Hombres;1 de octubre de 2025;642
9 años;52 Melilla;Hombres;1 de julio de 2025;641
9 años;52 Melilla;Hombres;1 de abril de 2025;637
9 años;52 Melilla;Mujeres;1 de octubre de 2025;605
9 años;52 Melilla;Mujeres;1 de julio de 2025;603
9 años;52 Melilla;Mujeres;1 de abril de 2025;599
10 años;Total Nacional;Total;1 de octubre de 2025;474.258
10 años;Total Nacional;Total;1 de julio de 2025;474.573
10 años;Total Nacional;Total;1 de abril de 2025;474.948
10 años;Total Nacional;Hombres;1 de octubre de 2025;244.012
10 años;Total Nacional;Hombres;1 de julio de 2025;244.313
10 años;Total Nacional;Hombres;1 de abril de 2025;244.610
10 años;Total Nacional;Mujeres;1 de octubre de 2025;230.246
10 años;Total Nacional;Mujeres;1 de julio de 2025;230.260
10 años;Total Nacional;Mujeres;1 de abril de 2025;230.338
10 años;02 Albacete;Total;1 de octubre de 2025;3.795
10 años;02 Albacete;Total;1 de julio de 2025;3.791
10 años;02 Albacete;Total;1 de abril de 2025;3.781
10 años;02 Albacete;Hombres;1 de octubre de 2025;1.975
10 años;02 Albacete;Hombres;1 de julio de 2025;1.978
10 años;02 Albacete;Hombres;1 de abril de 2025;1.982
10 años;02 Albacete;Mujeres;1 de octubre de 2025;1.820
10 años;02 Albacete;Mujeres;1 de julio de 2025;1.813
10 años;02 Albacete;Mujeres;1 de abril de 2025;1.799
10 años;03 Alicante/Alacant;Total;1 de octubre de 2025;20.499
10 años;03 Alicante/Alacant;Total;1 de julio de 2025;20.354
10 años;03 Alicante/Alacant;Total;1 de abril de 2025;20.283
10 años;03 Alicante/Alacant;Hombres;1 de octubre de 2025;10.579
10 años;03 Alicante/Alacant;Hombres;1 de julio de 2025;10.483
10 años;03 Alicante/Alacant;Hombres;1 de abril de 2025;10.417
10 años;03 Alicante/Alacant;Mujeres;1 de octubre de 2025;9.920
10 años;03 Alicante/Alacant;Mujeres;1 de julio de 2025;9.871
10 años;03 Alicante/Alacant;Mujeres;1 de abril de 2025;9.866
10 años;04 Almería;Total;1 de octubre de 2025;8.866
10 años;04 Almería;Total;1 de julio de 2025;8.844
10 años;04 Almería;Total;1 de abril de 2025;8.810
10 años;04 Almería;Hombres;1 de octubre de 2025;4.609
10 años;04 Almería;Hombres;1 de julio de 2025;4.588
10 años;04 Almería;Hombres;1 de abril de 2025;4.562
10 años;04 Almería;Mujeres;1 de octubre de 2025;4.257
10 años;04 Almería;Mujeres;1 de julio de 2025;4.256
10 años;04 Almería;Mujeres;1 de abril de 2025;4.248
10 años;01 Araba/Álava;Total;1 de octubre de 2025;3.497
10 años;01 Araba/Álava;Total;1 de julio de 2025;3.502
10 años;01 Araba/Álava;Total;1 de abril de 2025;3.512
10 años;01 Araba/Álava;Hombres;1 de octubre de 2025;1.797
10 años;01 Araba/Álava;Hombres;1 de julio de 2025;1.791
10 años;01 Araba/Álava;Hombres;1 de abril de 2025;1.790
10 años;01 Araba/Álava;Mujeres;1 de octubre de 2025;1.700
10 años;01 Araba/Álava;Mujeres;1 de julio de 2025;1.711
10 años;01 Araba/Álava;Mujeres;1 de abril de 2025;1.722
10 años;33 Asturias;Total;1 de octubre de 2025;7.513
10 años;33 Asturias;Total;1 de julio de 2025;7.460
10 años;33 Asturias;Total;1 de abril de 2025;7.443
10 años;33 Asturias;Hombres;1 de octubre de 2025;3.915
10 años;33 Asturias;Hombres;1 de julio de 2025;3.891
10 años;33 Asturias;Hombres;1 de abril de 2025;3.889
10 años;33 Asturias;Mujeres;1 de octubre de 2025;3.598
10 años;33 Asturias;Mujeres;1 de julio de 2025;3.569
10 años;33 Asturias;Mujeres;1 de abril de 2025;3.554
10 años;05 Ávila;Total;1 de octubre de 2025;1.390
10 años;05 Ávila;Total;1 de julio de 2025;1.403
10 años;05 Ávila;Total;1 de abril de 2025;1.414
10 años;05 Ávila;Hombres;1 de octubre de 2025;716
10 años;05 Ávila;Hombres;1 de julio de 2025;726
10 años;05 Ávila;Hombres;1 de abril de 2025;738
10 años;05 Ávila;Mujeres;1 de octubre de 2025;674
10 años;05 Ávila;Mujeres;1 de julio de 2025;677
10 años;05 Ávila;Mujeres;1 de abril de 2025;676
10 años;06 Badajoz;Total;1 de octubre de 2025;6.161
10 años;06 Badajoz;Total;1 de julio de 2025;6.189
10 años;06 Badajoz;Total;1 de abril de 2025;6.217
10 años;06 Badajoz;Hombres;1 de octubre de 2025;3.177
10 años;06 Badajoz;Hombres;1 de julio de 2025;3.168
10 años;06 Badajoz;Hombres;1 de abril de 2025;3.171
10 años;06 Badajoz;Mujeres;1 de octubre de 2025;2.984
10 años;06 Badajoz;Mujeres;1 de julio de 2025;3.021
10 años;06 Badajoz;Mujeres;1 de abril de 2025;3.046
10 años;07 Balears, Illes;Total;1 de octubre de 2025;12.062
10 años;07 Balears, Illes;Total;1 de julio de 2025;12.113
10 años;07 Balears, Illes;Total;1 de abril de 2025;12.127
10 años;07 Balears, Illes;Hombres;1 de octubre de 2025;6.214
10 años;07 Balears, Illes;Hombres;1 de julio de 2025;6.263
10 años;07 Balears, Illes;Hombres;1 de abril de 2025;6.294
10 años;07 Balears, Illes;Mujeres;1 de octubre de 2025;5.848
10 años;07 Balears, Illes;Mujeres;1 de julio de 2025;5.850
10 años;07 Balears, Illes;Mujeres;1 de abril de 2025;5.833
10 años;08 Barcelona;Total;1 de octubre de 2025;57.786
10 años;08 Barcelona;Total;1 de julio de 2025;57.941
10 años;08 Barcelona;Total;1 de abril de 2025;58.105
10 años;08 Barcelona;Hombres;1 de octubre de 2025;29.841
10 años;08 Barcelona;Hombres;1 de julio de 2025;29.973
10 años;08 Barcelona;Hombres;1 de abril de 2025;30.109
10 años;08 Barcelona;Mujeres;1 de octubre de 2025;27.945
10 años;08 Barcelona;Mujeres;1 de julio de 2025;27.968
10 años;08 Barcelona;Mujeres;1 de abril de 2025;27.996
10 años;48 Bizkaia;Total;1 de octubre de 2025;10.275
10 años;48 Bizkaia;Total;1 de julio de 2025;10.361
10 años;48 Bizkaia;Total;1 de abril de 2025;10.445
10 años;48 Bizkaia;Hombres;1 de octubre de 2025;5.362
10 años;48 Bizkaia;Hombres;1 de julio de 2025;5.367
10 años;48 Bizkaia;Hombres;1 de abril de 2025;5.374
10 años;48 Bizkaia;Mujeres;1 de octubre de 2025;4.913
10 años;48 Bizkaia;Mujeres;1 de julio de 2025;4.994
10 años;48 Bizkaia;Mujeres;1 de abril de 2025;5.071
10 años;09 Burgos;Total;1 de octubre de 2025;3.246
10 años;09 Burgos;Total;1 de julio de 2025;3.234
10 años;09 Burgos;Total;1 de abril de 2025;3.223
10 años;09 Burgos;Hombres;1 de octubre de 2025;1.639
10 años;09 Burgos;Hombres;1 de julio de 2025;1.643
10 años;09 Burgos;Hombres;1 de abril de 2025;1.643
10 años;09 Burgos;Mujeres;1 de octubre de 2025;1.607
10 años;09 Burgos;Mujeres;1 de julio de 2025;1.591
10 años;09 Burgos;Mujeres;1 de abril de 2025;1.580
10 años;10 Cáceres;Total;1 de octubre de 2025;3.213
10 años;10 Cáceres;Total;1 de julio de 2025;3.213
10 años;10 Cáceres;Total;1 de abril de 2025;3.222
10 años;10 Cáceres;Hombres;1 de octubre de 2025;1.652
10 años;10 Cáceres;Hombres;1 de julio de 2025;1.637
10 años;10 Cáceres;Hombres;1 de abril de 2025;1.629
10 años;10 Cáceres;Mujeres;1 de octubre de 2025;1.561
10 años;10 Cáceres;Mujeres;1 de julio de 2025;1.576
10 años;10 Cáceres;Mujeres;1 de abril de 2025;1.593
10 años;11 Cádiz;Total;1 de octubre de 2025;12.663
10 años;11 Cádiz;Total;1 de julio de 2025;12.668
10 años;11 Cádiz;Total;1 de abril de 2025;12.724
10 años;11 Cádiz;Hombres;1 de octubre de 2025;6.535
10 años;11 Cádiz;Hombres;1 de julio de 2025;6.529
10 años;11 Cádiz;Hombres;1 de abril de 2025;6.547
10 años;11 Cádiz;Mujeres;1 de octubre de 2025;6.128
10 años;11 Cádiz;Mujeres;1 de julio de 2025;6.139
10 años;11 Cádiz;Mujeres;1 de abril de 2025;6.177
10 años;39 Cantabria;Total;1 de octubre de 2025;5.109
10 años;39 Cantabria;Total;1 de julio de 2025;5.118
10 años;39 Cantabria;Total;1 de abril de 2025;5.123
10 años;39 Cantabria;Hombres;1 de octubre de 2025;2.549
10 años;39 Cantabria;Hombres;1 de julio de 2025;2.579
10 años;39 Cantabria;Hombres;1 de abril de 2025;2.602
10 años;39 Cantabria;Mujeres;1 de octubre de 2025;2.560
10 años;39 Cantabria;Mujeres;1 de julio de 2025;2.539
10 años;39 Cantabria;Mujeres;1 de abril de 2025;2.521
10 años;12 Castellón/Castelló;Total;1 de octubre de 2025;6.293
10 años;12 Castellón/Castelló;Total;1 de julio de 2025;6.300
10 años;12 Castellón/Castelló;Total;1 de abril de 2025;6.314
10 años;12 Castellón/Castelló;Hombres;1 de octubre de 2025;3.273
10 años;12 Castellón/Castelló;Hombres;1 de julio de 2025;3.270
10 años;12 Castellón/Castelló;Hombres;1 de abril de 2025;3.276
10 años;12 Castellón/Castelló;Mujeres;1 de octubre de 2025;3.020
10 años;12 Castellón/Castelló;Mujeres;1 de julio de 2025;3.030
10 años;12 Castellón/Castelló;Mujeres;1 de abril de 2025;3.038
10 años;13 Ciudad Real;Total;1 de octubre de 2025;4.629
10 años;13 Ciudad Real;Total;1 de julio de 2025;4.568
10 años;13 Ciudad Real;Total;1 de abril de 2025;4.526
10 años;13 Ciudad Real;Hombres;1 de octubre de 2025;2.322
10 años;13 Ciudad Real;Hombres;1 de julio de 2025;2.306
10 años;13 Ciudad Real;Hombres;1 de abril de 2025;2.300
10 años;13 Ciudad Real;Mujeres;1 de octubre de 2025;2.307
10 años;13 Ciudad Real;Mujeres;1 de julio de 2025;2.262
10 años;13 Ciudad Real;Mujeres;1 de abril de 2025;2.226
10 años;14 Córdoba;Total;1 de octubre de 2025;7.313
10 años;14 Córdoba;Total;1 de julio de 2025;7.341
10 años;14 Córdoba;Total;1 de abril de 2025;7.360
10 años;14 Córdoba;Hombres;1 de octubre de 2025;3.715
10 años;14 Córdoba;Hombres;1 de julio de 2025;3.739
10 años;14 Córdoba;Hombres;1 de abril de 2025;3.760
10 años;14 Córdoba;Mujeres;1 de octubre de 2025;3.598
10 años;14 Córdoba;Mujeres;1 de julio de 2025;3.602
10 años;14 Córdoba;Mujeres;1 de abril de 2025;3.600
10 años;15 Coruña, A;Total;1 de octubre de 2025;9.490
10 años;15 Coruña, A;Total;1 de julio de 2025;9.400
10 años;15 Coruña, A;Total;1 de abril de 2025;9.333
10 años;15 Coruña, A;Hombres;1 de octubre de 2025;4.864
10 años;15 Coruña, A;Hombres;1 de julio de 2025;4.853
10 años;15 Coruña, A;Hombres;1 de abril de 2025;4.840
10 años;15 Coruña, A;Mujeres;1 de octubre de 2025;4.626
10 años;15 Coruña, A;Mujeres;1 de julio de 2025;4.547
10 años;15 Coruña, A;Mujeres;1 de abril de 2025;4.493
10 años;16 Cuenca;Total;1 de octubre de 2025;1.748
10 años;16 Cuenca;Total;1 de julio de 2025;1.741
10 años;16 Cuenca;Total;1 de abril de 2025;1.727
10 años;16 Cuenca;Hombres;1 de octubre de 2025;871
10 años;16 Cuenca;Hombres;1 de julio de 2025;867
10 años;16 Cuenca;Hombres;1 de abril de 2025;854
10 años;16 Cuenca;Mujeres;1 de octubre de 2025;877
10 años;16 Cuenca;Mujeres;1 de julio de 2025;874
10 años;16 Cuenca;Mujeres;1 de abril de 2025;873
10 años;20 Gipuzkoa;Total;1 de octubre de 2025;6.872
10 años;20 Gipuzkoa;Total;1 de julio de 2025;6.874
10 años;20 Gipuzkoa;Total;1 de abril de 2025;6.887
10 años;20 Gipuzkoa;Hombres;1 de octubre de 2025;3.473
10 años;20 Gipuzkoa;Hombres;1 de julio de 2025;3.483
10 años;20 Gipuzkoa;Hombres;1 de abril de 2025;3.497
10 años;20 Gipuzkoa;Mujeres;1 de octubre de 2025;3.399
10 años;20 Gipuzkoa;Mujeres;1 de julio de 2025;3.391
10 años;20 Gipuzkoa;Mujeres;1 de abril de 2025;3.390
10 años;17 Girona;Total;1 de octubre de 2025;8.820
10 años;17 Girona;Total;1 de julio de 2025;8.784
10 años;17 Girona;Total;1 de abril de 2025;8.758
10 años;17 Girona;Hombres;1 de octubre de 2025;4.589
10 años;17 Girona;Hombres;1 de julio de 2025;4.557
10 años;17 Girona;Hombres;1 de abril de 2025;4.529
10 años;17 Girona;Mujeres;1 de octubre de 2025;4.231
10 años;17 Girona;Mujeres;1 de julio de 2025;4.227
10 años;17 Girona;Mujeres;1 de abril de 2025;4.229
10 años;18 Granada;Total;1 de octubre de 2025;9.333
10 años;18 Granada;Total;1 de julio de 2025;9.298
10 años;18 Granada;Total;1 de abril de 2025;9.256
10 años;18 Granada;Hombres;1 de octubre de 2025;4.817
10 años;18 Granada;Hombres;1 de julio de 2025;4.814
10 años;18 Granada;Hombres;1 de abril de 2025;4.799
10 años;18 Granada;Mujeres;1 de octubre de 2025;4.516
10 años;18 Granada;Mujeres;1 de julio de 2025;4.484
